tname              qname             
2ztl_3HL_C_301     1xa5_KAR_A_153    
3a5l_ADP_C_377     1xa5_KAR_A_153    
1xa5_KAR_A_153     3cyi_ATP_A_1      
1xa5_KAR_A_153     3vmp_E5G_A_901    
3q1i_1PE_A_595     1xa8_GSH_B_201    
3cxw_7CP_A_501     1xah_NAD_B_401    
1xah_NAD_B_401     4a56_MRD_A_1123   
1xai_CRB_B_501     2fvm_URP_A_604    
1xan_HXP_A_1024    3caq_NDP_A_327    
3gxl_QIG_A_999     1xan_HXP_A_1024   
3rba_COD_A_3000    1xan_HXP_A_1024   
3sxv_3TR_A_751     1xan_HXP_A_1024   
2d4n_DUP_A_777     1xbb_STI_A_1      
1xbb_STI_A_1       2vnv_MMA_D_201    
1xbb_STI_A_1       3c5n_I3P_B_3      
3lce_LCE_A_269     1xbb_STI_A_1      
1xbc_STU_A_1       3omo_WV7_A_1      
1xbc_STU_A_1       4a9l_P9L_A_1171   
1xbi_EPE_A_150     3lf5_HEM_B_2      
2csc_MLT_A_702     1xbo_IX1_A_322    
1xbo_IX1_A_322     2jej_DGT_A_1346   
1xbo_IX1_A_322     2p59_GG4_B_1208   
1xbo_IX1_A_322     3m0e_ATP_G_400    
1xbu_IOY_A_913     1y8z_NCO_A_3005   
2gqw_FAD_A_1449    1xbu_IOY_A_913    
2plr_EPE_A_1801    1xbu_IOY_A_913    
1xbu_IOY_A_913     3k99_PFT_D_901    
2zbh_BVL_A_134     1xcj_NMG_A_237    
3eko_PYU_B_901     1xcj_NMG_A_237    
2c3w_GLC_A_1103    1xcj_SAH_A_236    
2r5q_1UN_D_900     1xcj_SAH_A_236    
1xcj_SAH_A_236     3klt_PG4_C_2      
1xcj_SAH_A_236     3taj_NBO_A_700    
1xck_MPD_G_1509    1z76_PBP_B_2048   
3dna_PIH_A_900     1xck_MPD_G_1509   
1xck_MPD_G_1509    3gky_IPH_C_100    
2ehq_NAP_A_1518    1xck_PEG_E_2100   
1xck_PEG_E_2100    2xg9_NOJ_A_1490   
1z4j_U2P_A_3001    1xco_UVW_B_403    
2pqf_GAB_D_701     1xco_UVW_B_403    
1xcx_IAB_A_501     3gy2_BRN_A_1      
1xd1_6SA_A_501     2bwr_MES_A_600    
2c1x_UDP_A_1457    1xd1_6SA_A_501    
3gnc_QQQ_A_397     1xd1_6SA_A_501    
1xdd_AAY_A_401     2v03_CIT_A_1297   
1xdg_AB8_B_501     2b4b_B33_B_173    
1xdg_AB8_B_501     2jj2_QUE_G_1273   
2cnu_ASP_A_1308    1xdn_ATP_A_501    
1xdn_ATP_A_501     3frl_211_A_1      
1xdn_ATP_A_501     3hqz_PF8_A_999    
2nni_MTK_A_501     1xdp_ATP_A_701    
1xdp_ATP_A_701     2uwl_895_A_1245   
1xdp_ATP_A_701     3a22_ARA_B_771    
3a9b_BGC_A_1001    1xdp_ATP_A_701    
1xdp_ATP_A_701     3iis_PID_M_614    
3uo4_0C0_A_1       1xdp_ATP_A_701    
1xds_DRA_A_5600    2xi7_XI7_C_1186   
3k92_PEG_A_425     1xds_DRA_A_5600   
2vst_243_B_1476    1xdu_SFG_A_5635   
1xdu_SFG_A_5635    3pfr_GKR_B_457    
3pvu_QRW_A_800     1xdu_SFG_A_5635   
1xu5_IPH_A_2667    1xdy_MTE_F_306    
1xdy_MTE_F_306     2yxj_N3C_A_1001   
3hs7_HXA_A_1       1xdy_MTE_F_306    
3t82_SG4_A_300     1xdy_MTE_F_306    
1xe5_5FE_B_500     3ldr_DQR_A_3168   
2vp1_MES_A_1349    1xe6_5FP_B_400    
3gy9_COA_A_201     1xe6_5FP_B_400    
3cde_N3H_B_579     1xe7_GUN_C_210    
2axn_F6P_A_736     1xe8_ADE_A_500    
2fd6_NDG_U_400     1xe8_ADE_A_500    
1xe8_ADE_A_500     3c9u_TPP_B_308    
1xe8_ADE_A_500     3lxl_IZA_A_1      
3p9k_CIY_B_602     1xe8_ADE_A_500    
1xef_ATP_B_1800    2bxl_DIU_A_3001   
1xef_ATP_B_1800    3b3p_JI7_B_800    
1xef_ATP_B_1800    3bgq_VX2_A_314    
3rpm_1PE_A_1       1xef_ATP_B_1800   
1xep_CAQ_A_606     3v97_SAH_B_802    
1xer_F3S_A_105     2ord_PLP_B_401    
1xes_3IO_A_2000    1xex_ATP_A_1001   
1xqs_AMP_D_402     1xes_3IO_A_2000   
1xes_3IO_A_2000    2pgh_HEM_C_142    
2vio_L1O_A_1246    1xes_3IO_A_2000   
1xes_3IO_A_2000    3bay_ARE_A_500    
1xex_ATP_A_1001    1xh9_R69_A_351    
1xez_BOG_A_999     2i6u_NVA_B_601    
3ggs_2FD_A_300     1xez_BOG_A_999    
1xf0_ASD_A_600     3obh_CIT_A_201    
3bby_ETX_A_218     1xff_GLU_B_9300   
1xff_GLU_B_9300    3nbp_JGZ_A_562    
1xff_GLU_B_9300    3tr0_5GP_A_205    
2hc4_VDX_A_525     1xfg_HGA_A_5300   
2ior_HEZ_A_4001    1xfg_HGA_A_5300   
1xg0_DBV_B_219     2xpa_4G5_A_1165   
2dkc_16G_B_702     1xg0_PEB_C_250    
3jpr_G2M_A_338     1xg0_PEB_C_250    
1xg0_PEB_C_250     3oe2_TAR_A_1      
2f07_BTB_A_289     1xg3_PYR_C_2305   
2fs9_C4A_A_999     1xg3_PYR_C_2305   
1xg3_PYR_C_2305    2i2c_DTA_A_273    
1xg3_SIN_D_2406    2avd_SAM_A_501    
2h03_3UN_A_401     1xg3_SIN_D_2406   
2ozg_PEG_A_503     1xg3_SIN_D_2406   
1xg3_SIN_D_2406    3re4_TO1_B_259    
1xg4_ICT_B_1205    3czr_3CZ_A_293    
3lze_PE0_A_211     1xg4_ICT_B_1205   
1xg4_ICT_B_1205    3p9q_HDD_B_760    
1xg4_ICT_B_1205    3sn5_K2B_A_1429   
2f5x_ASP_A_901     1xg5_NAP_D_1304   
3mit_MAN_A_803     1xg5_NAP_D_1304   
3sz1_MYR_B_478     1xgi_NST_B_416    
1xgi_NST_B_416     3vo0_DNF_A_503    
5nul_FMN_A_139     1xgi_NST_B_416    
2gq3_EPE_A_5000    1xgj_HTC_B_888    
2jc4_1PE_A_1259    1xgj_HTC_B_888    
2oaf_PGE_B_145     1xgj_HTC_B_888    
2rhj_PG4_A_340     1xgj_HTC_B_888    
2wgg_2PE_H_1419    1xgj_HTC_B_888    
1xh5_R68_A_1001    2q8s_L92_A_1001   
3ly1_CIT_D_501     1xh6_R94_A_351    
2oci_TYC_A_401     1xh7_R96_A_351    
3thd_DGJ_A_900     1xh7_R96_A_351    
1xh8_R55_A_351     1z37_ADN_A_300    
2cl5_MES_B_1215    1xh8_R55_A_351    
1xh8_R55_A_351     2e82_IM3_C_2352   
1xh8_R55_A_351     3qho_CTT_A_2739   
1xh9_R69_A_351     3kk6_FLC_A_900    
1xhc_FAD_A_360     1xs7_MMI_D_386    
1zu0_CBS_A_901     1xhc_FAD_A_360    
1xhk_MES_B_301     2qr9_HZ3_B_1      
2viz_VG4_A_1448    1xhk_MES_B_301    
2xcg_FA8_B_600     1xhk_MES_B_301    
3hyg_099_B_801     1xhk_MES_B_301    
3rlr_3RR_B_901     1xhk_MES_B_301    
3hb3_HEA_A_559     1xhl_NDP_A_1278   
3hp2_P36_A_401     1xhl_NDP_A_1278   
1xhl_TNE_A_1279    2fon_FAD_A_1000   
2q2c_HIS_B_506     1xhl_TNE_A_1279   
3int_FDA_A_391     1xhl_TNE_A_1279   
1xhl_TNE_A_1279    3nl6_ACP_C_899    
1zm7_TTP_A_300     1xi2_CB1_A_501    
1xi2_CB1_A_501     2r8f_AGS_A_400    
1xi2_CB1_A_501     2z48_A2G_B_2005   
3m50_EBT_A_241     1xi2_CB1_A_501    
1xic_XLS_A_389     2oci_TYC_A_401    
1xid_ASC_A_389     2ior_HEZ_A_4001   
3ign_C2E_A_401     1xid_ASC_A_389    
1xie_ASO_A_389     1y7b_EPE_A_3006   
1xii_XUL_A_389     1xvd_FPN_B_2667   
1xim_XYL_A_397     2wmz_PGE_C_1431   
1xim_XYL_A_397     3d4p_NAD_A_318    
1xim_XYL_A_397     3vc2_GPP_H_303    
2gnk_ATP_A_200     1xiu_REA_A_201    
2uz3_TTP_B_2220    1xiu_REA_A_201    
1xiu_REA_A_201     3oos_PG4_A_281    
1xiv_RB2_A_500     2qv6_GTP_B_300    
1xjb_CIT_A_1006    2qsy_ADP_A_1101   
3cjg_KIM_A_1167    1xjb_CIT_A_1006   
3i25_MV7_B_531     1xjb_CIT_A_1006   
1xjb_CIT_A_1006    3m1k_BEW_A_502    
2i5e_PEG_A_306     1xjd_STU_A_200    
1xjg_UDP_B_1002    3icm_P2H_A_363    
2f17_PYI_A_902     1xji_C14_A_403    
2hei_D1D_A_202     1xji_C14_A_403    
1xji_C14_A_403     3hs5_ACD_B_1      
3mpb_FRU_B_228     1xji_C14_A_403    
1xji_C14_A_403     3myk_ANP_X_999    
1xji_C14_A_403     3upy_FOM_A_447    
1xji_OCT_A_406     3aqv_TAK_A_1      
1xji_OCT_A_406     3ex1_6CN_B_481    
1xjj_DGT_B_1002    3ffr_SER_A_362    
1xjj_DGT_B_1002    3swg_PG4_A_501    
1xjk_ADP_A_1001    3hnj_HEM_B_150    
3rq0_PEG_A_268     1xjk_ADP_A_1001   
1xjn_CDP_A_1002    2fde_385_A_101    
1xjn_CDP_A_1002    2x7p_AE3_A_313    
1xjn_CDP_A_1002    3mn8_GEM_D_601    
2wf4_ZY4_A_2000    1xjn_DTP_C_1008   
1xjn_DTP_C_1008    3n75_P6G_A_717    
1xjt_CIT_A_250     3e8x_NAP_A_500    
1xjt_CIT_A_250     3l5c_BDQ_B_1      
2c5c_S10_D_1075    1xk5_TPG_A_400    
1xk5_TPG_A_400     3qf3_DMR_B_134    
6enl_PGA_A_442     1xk9_P34_A_1001   
1xka_4PP_C_500     2oi5_ACO_B_2001   
1xkd_ICT_B_1004    2xmp_UDP_B_7517   
1xkd_ICT_B_1004    3fhb_GAB_A_601    
2imk_GTX_B_301     1xkd_NAP_B_1003   
3hld_MJA_A_501     1xkd_NAP_B_1003   
2rd6_78P_A_900     1xkk_FMM_A_91     
1xkl_STH_A_297     3mms_Q88_A_231    
1xkq_NDP_B_2281    3av7_KYA_C_431    
1xkq_NDP_B_2281    3qxq_CE5_A_2416   
2ay5_IOP_B_414     1xkv_ATP_A_1001   
2uxo_TAC_B_1211    1xkv_ATP_A_1001   
3ijy_KDA_D_302     1xkv_ATP_A_1001   
3q9m_MRD_A_887     1xkv_ATP_A_1001   
1xkw_LDA_A_2003    2x1l_ADN_A_601    
3at6_HEM_A_142     1xkw_LDA_A_2003   
1xvi_PGE_A_603     1xkz_CAZ_A_989    
2olk_AT4_C_603     1xkz_CAZ_A_989    
3tqh_NDP_A_500     1xkz_CAZ_A_989    
1xkz_EPE_B_2003    2d1s_SLU_A_2001   
3a8o_TAY_B_301     1xkz_EPE_B_2003   
3cf9_AGI_C_162     1xkz_EPE_B_2003   
1xkz_EPE_B_2003    3da1_FAD_A_609    
1xkz_EPE_B_2003    3fbx_PG4_A_23     
3oxi_SYY_A_1       1xkz_EPE_B_2003   
4a8h_PUW_B_1341    1xkz_EPE_B_2003   
3ign_C2E_A_401     1xl2_189_A_1001   
2p8u_COA_A_601     1xl5_190_B_1001   
2qkm_ATP_F_267     1xl5_190_B_1001   
2v3a_PEG_A_1385    1xl5_190_B_1001   
2xlu_NA7_C_501     1xl5_190_B_1001   
2q66_ATP_A_605     1xl7_EPE_A_613    
1xl7_EPE_A_613     2vtj_LZ4_A_1300   
3dzw_MAN_B_115     1xl7_EPE_A_613    
1xl7_EPE_A_613     3fuw_MTA_A_272    
1xl7_EPE_A_613     3p7i_P7I_A_313    
1zeo_C01_A_478     1xl7_MPD_B_702    
1xl7_MPD_B_702     2bnd_UDP_B_1242   
1xl7_MPD_B_702     3amy_AGI_A_336    
1xl8_152_A_613     1zny_GDP_A_300    
2b4y_EPE_D_4003    1xl8_152_A_613    
1xl8_152_A_613     2g5g_HEM_X_605    
3opd_HIE_A_214     1xl8_152_A_613    
1xl8_OCB_B_613     2xgs_44P_B_1569   
2y5k_YCU_A_1336    1xl8_OCB_B_613    
3dng_AXA_B_2       1xl8_OCB_B_613    
5er2_0EK_E_327     1xl8_OCB_B_613    
1xlf_GCO_B_400     3a27_SAM_A_250    
1xli_GLT_B_400     2bif_ANP_A_500    
1xli_GLT_B_400     3ha5_SFG_A_302    
3rjn_HE5_B_201     1xli_GLT_B_400    
2os9_INS_A_631     1xlr_VNL_A_181    
1xlr_VNL_A_181     2q28_TPP_A_4001   
2r86_ATP_A_400     1xlr_VNL_A_181    
2rbd_PG4_B_171     1xls_TCD_G_807    
1xls_TCD_G_807     3ntz_3TZ_A_187    
1xlw_DEP_A_1001    2fhl_BNI_A_501    
1xlw_DEP_A_1001    2w3r_HPA_F_1780   
2xg5_EC2_A_1219    1xlx_CIO_A_101    
1xlx_CIO_A_101     3h1y_F6P_A_392    
1xlz_FIL_B_1003    1z1f_STL_A_400    
2np5_NDS_A_601     1xlz_FIL_B_1003   
3lp7_HAR_A_906     1xlz_FIL_B_1003   
3rtq_H4S_A_293     1xlz_FIL_B_1003   
2z0a_SIN_A_75      1xm1_GAH_A_1001   
3cv9_VDX_A_501     1xm1_GAH_A_1001   
1xm1_GAH_A_1001    3ivd_URI_A_603    
2w41_ADP_A_1502    1xm4_PIL_A_1003   
3px4_DCT_D_202     1xm4_PIL_A_1003   
1xm6_5RM_A_1003    2h7r_1MZ_A_416    
1xm6_5RM_A_1003    2j4j_U5P_D_227    
3cka_1PE_A_802     1xm6_5RM_A_1003   
3e3s_I3C_A_1005    1xme_BNG_A_805    
1xmm_G7M_C_503     2ay2_CXP_B_414    
1xmm_G7M_C_503     2wc3_AM3_A_1446   
1xmm_G7M_C_503     3ugg_DQR_B_800    
3c8f_SF4_A_500     1xmm_M7G_A_401    
3qps_CHD_A_211     1xmm_M7G_A_401    
3mhz_PG4_A_738     1xms_ANP_A_400    
1xmu_ROF_B_102     2qgt_EED_B_700    
2qsi_DTT_A_601     1xmu_ROF_B_102    
1xmv_ADP_A_400     2zwz_ZWZ_A_901    
3gmz_ORN_B_552     1xmv_ADP_A_400    
1xmv_ADP_A_400     3qpn_PFK_A_999    
3thb_3TA_A_1       1xng_ATP_B_304    
1zfk_NR2_A_1400    1xng_DND_A_301    
1xng_DND_A_301     3hs7_HXA_A_1      
1xng_DND_A_301     3n3l_MS0_F_1      
1xnn_HYQ_A_101     2oaf_PGE_B_145    
3ihg_VAK_A_537     1xnn_HYQ_A_101    
1xnx_ATE_A_500     2x58_ADP_A_750    
3deq_LEU_B_412     1xnx_ATE_A_500    
1xnx_ATE_A_500     3s8f_HEM_A_800    
1xnx_ATE_A_500     4aff_ATP_A_1117   
1xnx_ATE_A_500     4eq5_AMP_A_601    
1xnz_FCD_A_268     2du9_MPD_A_130    
2e8u_IPE_B_1103    1xnz_FCD_A_268    
1xnz_FCD_A_268     3o9z_AKG_D_312    
1xnz_FCD_A_268     3r12_CIT_B_249    
3csw_CIT_D_276     1xo2_FSE_B_309    
1xo2_FSE_B_309     3i54_CMP_D_301    
3ii1_BGC_A_561     1xo2_FSE_B_309    
1xo2_FSE_B_309     3mdu_NGQ_A_455    
1xog_ABW_A_1000    1yt7_3FC_A_301    
2xe1_D10_A_1356    1xog_ABW_A_1000   
2xtk_AZM_A_1339    1xog_ABW_A_1000   
1xog_ABW_A_1000    3nzc_D2O_X_207    
1xog_ABW_A_1000    3phc_IM5_D_501    
3blo_QEI_A_600     1xom_CIO_B_601    
1xom_CIO_B_601     3fmm_XI2_A_361    
1xom_CIO_B_601     4aei_EPE_A_1066   
2y6d_TQJ_A_1271    1xon_PIL_B_502    
1xon_PIL_B_502     3dgl_PEG_A_82     
2azr_982_A_301     1xoq_ROF_A_502    
1xoq_ROF_A_502     3jww_JI4_A_800    
2aib_ERG_A_475     1xor_ZAR_B_704    
2pml_ANP_X_381     1xor_ZAR_B_704    
2qd7_065_B_404     1xor_ZAR_B_704    
3c9e_E64_A_501     1xor_ZAR_B_704    
1xor_ZAR_B_704     3ot9_G16_A_400    
3ju9_DBB_A_238     1xos_VIA_A_1      
1xot_VDN_B_102     2z36_HEM_B_460    
1xow_R18_A_1001    2viz_VG4_A_1448   
1xow_R18_A_1001    3cmb_P33_B_270    
1xow_R18_A_1001    3fsk_RO6_A_450    
1xoz_CIA_A_501     2c5n_CK8_A_1297   
3glq_RAB_A_602     1xoz_CIA_A_501    
1xoz_CIA_A_501     3hgj_HBA_D_1104   
1xoz_CIA_A_501     3q2d_3NY_A_273    
2dhn_PH2_A_122     1xp0_VDN_A_201    
1xp1_AIH_A_600     3eiy_PG4_A_180    
1xp1_AIH_A_600     3n3j_WWV_A_263    
1xp6_AIU_A_600     4db7_Z25_A_301    
1xp6_AIU_A_600     4er1_0ZP_E_327    
2an4_OTR_B_1401    1xp8_AGS_A_400    
1xp8_AGS_A_400     3bcn_E64_A_214    
1xp9_AIJ_A_600     2e95_B75_B_1002   
2uuh_LMU_A_1149    1xpc_AIT_A_600    
3cc9_GRG_B_501     1xpc_AIT_A_600    
1zly_DQB_A_1301    1xpj_TLA_A_303    
1xpk_HMG_C_3401    3dqs_JI3_A_800    
1xpk_HMG_C_3401    3sn7_540_A_780    
3mcn_B57_B_423     1xpm_CAA_D_4402   
1xpq_SPM_B_923     2jac_GSH_A_1000   
1xpq_SPM_B_923     3g81_MMA_A_500    
1xq0_4TR_A_270     2ioc_D5M_B_303    
1xq0_4TR_A_270     3kwz_KWZ_A_222    
3pzc_GAP_A_1001    1xq0_4TR_A_270    
2ci1_CIT_A_1282    1xq5_HEM_C_143    
2ea4_F79_A_482     1xq5_HEM_C_143    
3gi6_D78_A_200     1xq5_HEM_C_143    
3kfl_ME8_A_801     1xq5_HEM_C_143    
1xq5_HEM_C_143     3pe6_ZYH_A_304    
3rhn_5GP_A_201     1xq5_HEM_C_143    
1xq6_NAP_A_800     2xx7_1ND_A_310    
3ng7_HNK_X_436     1xq6_NAP_A_800    
1xqa_P6G_A_502     2brm_DFZ_A_1275   
1xqa_P6G_A_502     3d85_MPD_A_502    
1xqa_P6G_A_502     3iva_SAH_A_1401   
5pnt_MES_A_0       1xqa_P6G_A_502    
1xqc_AEJ_A_1001    2vwa_PTY_D_1230   
1xqd_DND_A_502     3coh_83H_B_2      
1xqd_DND_A_502     3qvi_PG4_A_333    
1xqi_PGE_C_700     2cji_GSK_A_1246   
1xqi_PGE_C_700     2rb0_260_X_1001   
1xqi_PGE_C_700     3hnc_TTP_B_802    
2d1j_D01_A_700     1xqk_PMH_B_601    
2fy4_COA_A_2000    1xqk_PMH_B_601    
2gr7_C8E_B_1340    1xqk_PMH_B_601    
3sj7_NDP_A_245     1xqk_PMH_B_601    
1xql_PMP_A_501     1yta_FLC_C_1003   
1xql_PMP_A_501     3jyr_ACR_A_371    
2hnl_GSH_B_502     1xqp_8HG_A_257    
1xqp_8HG_A_257     3s41_S41_A_4000   
1xqp_8HG_A_257     3sx6_LMT_A_501    
1xqs_AMP_D_402     2rc9_1AC_B_1002   
1xqx_PCS_A_300     2eva_ADN_A_498    
1xqx_PCS_A_300     3lcm_FAD_B_197    
3npk_PPV_A_290     1xqx_PCS_A_300    
1xqx_PCS_A_300     3qbg_BNG_B_402    
1xr2_C2F_B_1201    2efu_PHE_B_2002   
3d4o_TAR_A_295     1xr2_C2F_B_1201   
1xr3_ISZ_B_302     2fze_APR_B_2377   
2hx3_3HX_A_793     1xr3_ISZ_B_302    
1xrl_PHK_A_300     2kce_D16_A_566    
3lle_SGE_A_94      1xrn_ALA_A_300    
1xrn_ALA_A_300     3qd1_RMY_X_606    
3r4m_WOE_A_501     1xrn_ALA_A_300    
1xrn_ALA_A_300     6enl_PGA_A_442    
2x9g_NAP_D_1269    1xro_LEU_A_301    
1xro_LEU_A_301     3lxh_HEM_B_422    
1xro_LEU_A_301     3nzk_C90_B_501    
1xrp_PRO_A_301     1yok_P6L_A_100    
1xrp_PRO_A_301     2g20_L1A_B_886    
1xrp_PRO_A_301     2yay_DUP_A_1265   
2wk6_IUR_A_1482    1xru_1PE_B_504    
1xru_1PE_B_504     3eqm_ASD_A_601    
1xru_1PE_B_504     3ov6_D12_A_1104   
3kbr_EPE_A_266     1xs1_DUT_E_5194   
1xs1_DUT_E_5194    3mvx_DTV_B_507    
2wgg_2PE_H_1419    1xs5_MET_A_301    
3duf_R1T_A_1370    1xs5_MET_A_301    
1xs5_MET_A_301     3rhf_PGE_D_901    
3vhi_VHI_C_1124    1xs5_MET_A_301    
1xs7_MMI_D_386     2xu9_MPD_A_1466   
3rgw_SF4_S_1001    1xse_NDP_B_2300   
1xt8_CYS_A_401     2piz_606_A_401    
1xt8_CYS_A_401     2xu4_DJT_A_1221   
3rm9_613_A_1       1xtb_S6P_A_2002   
1xtp_SAI_A_401     2jdp_MFU_A_1115   
3nnu_EDB_A_355     1xtp_SAI_A_401    
1xtr_GNP_A_179     2vo6_M05_A_1352   
3hi0_MPD_B_508     1xtr_GNP_A_179    
3lup_ELA_A_301     1xtr_GNP_A_179    
1xts_GTP_A_179     1ybg_TAV_D_850    
1xts_GTP_A_179     3aek_SF4_A_425    
1xtu_CTP_D_4260    2bo6_DGY_B_1382   
1xtu_CTP_D_4260    3lb3_4CH_A_191    
2r40_FLC_D_9400    1xu3_BML_A_1292   
3o6z_PEG_B_192     1xu5_IPH_A_2667   
1xu5_IPH_A_2667    3pnl_ADP_B_1211   
3sfe_TMG_C_1       1xu5_IPH_A_2667   
2rku_SRT_A_507     1xu9_CPS_B_6      
3mco_PH2_B_424     1xu9_CPS_B_6      
2c4i_BTN_A_1275    1xu9_MES_A_293    
1xu9_MES_A_293     3is5_ANP_A_1      
3rcw_MB3_C_1       1xu9_MES_A_293    
1xuc_PB3_A_2001    2cnb_UFG_D_1382   
1xuc_PB3_A_2001    2o4h_AS9_A_501    
1xuc_PB3_A_2001    3hlg_LVA_A_500    
1xuc_PB3_A_2001    3rd9_MSY_X_301    
1xuc_PB3_A_2001    3rlj_RLJ_A_1      
1xud_PB4_A_2001    3iuu_PEG_A_510    
1xud_PB4_A_2001    3llc_PG4_A_277    
1xud_PB4_A_2001    3mmx_KJZ_D_191    
2piv_T3_A_933      1xuf_BAZ_A_246    
1xuf_BAZ_A_246     2vj2_MLT_B_1336   
1xuf_BAZ_A_246     2web_PP4_A_326    
3oy1_589_A_1       1xuf_BAZ_A_246    
1xui_BAO_A_246     2bi7_FAD_A_1385   
1xuj_BOZ_A_246     1ynr_HEC_D_81     
1xuj_BOZ_A_246     2yeb_2K4_A_1224   
3cc1_P33_A_439     1xuj_BOZ_A_246    
1xuj_BOZ_A_246     3hav_SRY_C_403    
1xuo_LA1_A_401     3hyz_42C_B_237    
2jed_MPD_B_1713    1xur_PB5_A_2001   
1xur_PB5_A_2001    2qdx_FAD_A_400    
3i9l_N1C_A_301     1xur_PB5_A_2001   
1xuz_MMN_A_3001    2cfk_R5B_A_1632   
2pj7_235_A_401     1xuz_MMN_A_3001   
1xuz_MMN_A_3001    3mol_HEM_A_185    
1xuz_PEP_A_2001    3nlt_3XF_B_800    
1xv5_UDP_A_1402    3k8l_CEX_A_720    
1xva_SAM_A_293     2vcw_ZZA_B_1201   
1xvb_BHL_A_1206    2egv_SAM_A_1300   
2va5_C8C_A_1389    1xvb_BHL_A_1206   
3lij_ANP_A_522     1xvb_BHL_A_1206   
3zuk_211_A_1666    1xvb_BHL_A_1206   
1xvb_BHL_A_1206    4aba_SW1_A_1256   
1xvb_BHL_A_1206    4dsn_GCP_A_201    
2dyr_PEK_G_1263    1xvc_5BR_A_1628   
2wlt_ASP_A_1333    1xvc_5BR_A_1628   
3vln_ASC_A_904     1xvd_FPN_B_2667   
1xve_3BB_A_1175    2io8_ADP_B_5002   
1xvi_PG4_A_602     2bue_COA_A_1200   
1xvi_PGE_A_603     1yrx_FMN_C_203    
1xvp_CID_D_1003    2wwg_ATM_A_211    
1zk7_FAD_A_666     1xvp_F15_C_1001   
1xvp_F15_C_1001    2b4b_B33_B_173    
3eos_PK2_A_400     1xvp_F15_C_1001   
3i54_CMP_D_301     1xvp_F15_C_1001   
1xvp_F15_C_1001    3ocu_NMN_A_2003   
3kt7_AKG_A_646     1xvv_CCQ_A_501    
3o5l_1PE_A_1       1xvv_CCQ_A_501    
1xvy_CIT_A_510     1yw9_A84_A_482    
1xvy_CIT_A_510     3a27_SAM_A_250    
3bom_HEM_C_143     1xvy_CIT_A_510    
1xw5_GSH_B_472     3i1u_BTW_A_402    
2jlx_ADP_A_1619    1xw6_GSH_B_751    
1xwk_GDN_C_220     3b8a_BGC_X_501    
1xwk_GDN_C_220     3h9j_APC_C_359    
3oqv_DTD_A_248     1xws_BI1_A_1001   
3iix_5AD_A_1501    1xwv_PE3_A_1001   
3n8s_XD2_A_308     1xwv_PE3_A_1001   
3nz2_BU1_G_197     1xwv_PE3_A_1001   
1xwv_XPE_B_1002    2jae_FAD_B_1489   
1xx1_EPE_C_2003    3hci_RSM_A_1001   
1xx4_BAM_A_600     2ywv_ADP_B_601    
3p0x_ICT_C_450     1xx4_BAM_A_600    
2aid_THK_A_201     1xx6_ADP_A_301    
2y2v_ME2_B_1544    1xx6_ADP_A_301    
1xx6_ADP_A_301     3gqp_HEM_A_143    
1y2j_7DE_A_101     1xxa_ARG_C_1      
1xxa_ARG_C_1       1y8q_ATP_D_801    
2pd3_TCL_C_4414    1xxa_ARG_C_1      
2w43_MES_B_401     1xxa_ARG_C_1      
1xxa_ARG_C_1       3f7u_AG4_D_268    
3ix8_TX3_A_174     1xxa_ARG_C_1      
2bzh_HB1_B_1307    1xxn_SRT_A_201    
2xov_BNG_A_501     1xxn_SRT_A_201    
2bvr_4CP_H_1246    1xxs_STE_A_205    
1xxs_STE_A_205     2f9b_N1H_H_258    
2iml_FMN_A_200     1xxs_STE_A_205    
1xxs_STE_A_205     3mnq_STL_A_902    
3t4s_H35_B_400     1xxs_STE_A_205    
1xxx_DTT_B_3002    2ou3_I3A_B_165    
3elw_GP3_A_4634    1xxx_DTT_B_3002   
3hap_D12_A_255     1xxx_DTT_B_3002   
966c_RS2_A_1       1xyc_3MF_A_950    
2g63_AAF_B_800     1xz1_HLT_A_2001   
1xz1_HLT_A_2001    3dz7_O8M_A_368    
3fzm_3GO_A_401     1xz1_HLT_A_2001   
2v03_CIT_A_1297    1xz3_ICF_A_201    
1xz3_ICF_A_201     3o0h_FAD_A_500    
3bqn_BQN_B_1       1xz8_3GP_A_300    
1yxx_LI7_A_323     1xzc_PMB_A_801    
3vbd_0FZ_A_2002    1xzk_DFP_A_401    
2yvp_RBY_A_186     1xzm_DPE_A_901    
1xzm_DPE_A_901     3b7p_SPM_C_503    
1xzm_DPE_A_901     3dqt_JI7_A_800    
3eb0_DRK_C_384     1xzm_DPE_A_901    
2e2n_EPE_B_604     1xzq_FON_A_451    
1xzq_FON_A_451     3k4q_IHS_B_500    
1y01_CHK_B_144     2z5u_FA9_A_1      
4dfm_0L6_A_901     1y01_CHK_B_144    
1y0g_8PP_A_320     2q5g_1FA_B_502    
1y0g_8PP_A_320     3toy_P4C_C_363    
1y0l_HAN_H_501     3kvg_ANP_A_401    
1y0l_HAN_H_501     3ruu_37G_A_1      
1y0p_FAD_A_1805    3iad_15X_D_901    
1y0p_HEM_A_804     3b9o_FMN_B_441    
1y0p_HEM_A_804     3c1a_PEG_A_316    
3ekm_ZDR_F_500     1y0p_HEM_A_804    
3rfa_SF4_A_405     1y0p_HEM_A_804    
1y0p_HEM_A_804     3zrb_ORC_B_1000   
1y0p_MEZ_A_1806    3bgv_SAH_C_315    
3q4z_ANP_A_800     1y0s_331_B_479    
